region,province,municipality,id_hh,id_ind,stratum,stratum_label,sex,cl_age,active,income_hh,unemployed,inactive,SR,nSR,weight
north,north_1,109,H191639,26660,11000,north_1_5,1,(34,44],1,32327.1290589081,0,0,0,1,491.08
north,north_1,109,H191710,26837,11000,north_1_5,1,(0,14],0,20590.3525605745,0,1,0,1,491.08
north,north_1,109,H192203,27931,11000,north_1_5,1,(44,54],1,22201.5584025946,0,0,0,1,491.08
north,north_1,109,H192114,27767,11000,north_1_5,2,(24,34],1,38519.7543416772,0,0,0,1,491.08
north,north_1,109,H191717,26848,11000,north_1_5,1,(44,54],1,16395.8979252722,0,0,0,1,491.08
north,north_1,109,H191366,25936,11000,north_1_5,2,(0,14],0,24092.9973902239,0,1,0,1,491.08
north,north_1,109,H191994,27519,11000,north_1_5,2,(64,74],1,22394.285950094,0,0,0,1,491.08
north,north_1,109,H192187,27899,11000,north_1_5,1,(54,64],1,36064.0652857381,0,0,0,1,491.08
north,north_1,109,H191283,25686,11000,north_1_5,1,(0,14],0,7360.91068049729,0,1,0,1,491.08
north,north_1,109,H191998,27530,11000,north_1_5,2,(54,64],1,28563.8577932446,0,0,0,1,491.08
north,north_1,109,H192037,27614,11000,north_1_5,1,(14,24],1,38901.51180126,0,0,0,1,491.08
north,north_1,109,H190930,24669,11000,north_1_5,2,(44,54],1,15816.5556290743,0,0,0,1,491.08
north,north_1,109,H191160,25330,11000,north_1_5,1,(74,112],0,19698.0669944261,0,1,0,1,491.08
north,north_1,109,H191849,27179,11000,north_1_5,1,(44,54],1,24725.4888473331,0,0,0,1,491.08
north,north_1,109,H191057,25048,11000,north_1_5,1,(0,14],0,25317.4772344646,0,1,0,1,491.08
north,north_1,109,H191407,26052,11000,north_1_5,1,(44,54],1,75687.717743827,0,0,0,1,491.08
north,north_1,109,H192281,28077,11000,north_1_5,1,(34,44],1,18841.0030095247,0,0,0,1,491.08
north,north_1,109,H192385,28256,11000,north_1_5,2,(24,34],1,20188.1256859514,0,0,0,1,491.08
north,north_1,109,H191724,26862,11000,north_1_5,2,(54,64],1,22661.6467972942,0,0,0,1,491.08
north,north_1,109,H191882,27254,11000,north_1_5,1,(0,14],0,24235.7342781934,0,1,0,1,491.08
north,north_1,109,H191441,26150,11000,north_1_5,1,(14,24],1,14888.471787978,0,0,0,1,491.08
north,north_1,109,H191776,26988,11000,north_1_5,2,(34,44],1,45223.1731209978,0,0,0,1,491.08
north,north_1,109,H192132,27803,11000,north_1_5,1,(54,64],1,22291.0732506376,0,0,0,1,491.08
north,north_1,109,H192508,28435,11000,north_1_5,2,(24,34],1,25235.4041363841,0,0,0,1,491.08
north,north_1,113,H194391,51974,11000,north_1_5,1,(0,14],0,39214.5477876996,0,1,0,1,488.782608695652
north,north_1,113,H196120,56053,11000,north_1_5,1,(24,34],1,11030.29186767,0,0,0,1,488.782608695652
north,north_1,113,H194680,52767,11000,north_1_5,2,(34,44],1,6836.7279647983,0,0,0,1,488.782608695652
north,north_1,113,H194646,52667,11000,north_1_5,2,(34,44],1,13088.9053066252,0,0,0,1,488.782608695652
north,north_1,113,H195068,53775,11000,north_1_5,2,(34,44],1,12234.5615811975,0,0,0,1,488.782608695652
north,north_1,113,H196046,55923,11000,north_1_5,1,(54,64],1,17722.6191849534,0,0,0,1,488.782608695652
north,north_1,113,H195109,53869,11000,north_1_5,2,(24,34],1,16951.6679132287,0,0,0,1,488.782608695652
north,north_1,113,H194701,52840,11000,north_1_5,2,(34,44],1,23175.1308869995,0,0,0,1,488.782608695652
north,north_1,113,H194414,52037,11000,north_1_5,2,(14,24],1,40591.0902260677,0,0,0,1,488.782608695652
north,north_1,113,H194518,52343,11000,north_1_5,2,(64,74],0,11267.4137497477,1,0,0,1,488.782608695652
north,north_1,113,H194758,52980,11000,north_1_5,1,(54,64],1,29653.4002629237,0,0,0,1,488.782608695652
north,north_1,113,H195817,55458,11000,north_1_5,2,(54,64],1,26328.1649074084,0,0,0,1,488.782608695652
north,north_1,113,H194825,53156,11000,north_1_5,1,(74,112],0,37855.9723194938,0,1,0,1,488.782608695652
north,north_1,113,H195666,55132,11000,north_1_5,2,(44,54],1,17513.1119031902,0,0,0,1,488.782608695652
north,north_1,113,H195679,55165,11000,north_1_5,2,(54,64],1,39624.6617948847,0,0,0,1,488.782608695652
north,north_1,113,H194358,51885,11000,north_1_5,2,(24,34],1,14743.6096550313,0,0,0,1,488.782608695652
north,north_1,113,H195356,54446,11000,north_1_5,2,(34,44],1,12683.754875387,0,0,0,1,488.782608695652
north,north_1,113,H194853,53240,11000,north_1_5,2,(24,34],1,80748.8122038559,0,0,0,1,488.782608695652
north,north_1,113,H194815,53130,11000,north_1_5,2,(24,34],1,14809.973305206,0,0,0,1,488.782608695652
north,north_1,113,H196667,56914,11000,north_1_5,1,(24,34],1,39037.596897104,0,0,0,1,488.782608695652
north,north_1,113,H194900,53352,11000,north_1_5,2,(34,44],1,20307.1996294148,0,0,0,1,488.782608695652
north,north_1,113,H194351,51866,11000,north_1_5,1,(34,44],1,35913.3410187189,0,0,0,1,488.782608695652
north,north_1,113,H195038,53700,11000,north_1_5,2,(44,54],1,21341.7113385824,0,0,0,1,488.782608695652
north,north_2,117,H198677,61858,15000,north_2_5,1,(0,14],0,1874.49120924292,0,1,0,1,1177.85714285714
north,north_2,117,H201816,69434,15000,north_2_5,1,(54,64],1,42591.8039459372,0,0,0,1,1177.85714285714
north,north_2,117,H201763,69351,15000,north_2_5,2,(74,112],0,14632.764820783,0,1,0,1,1177.85714285714
north,north_2,117,H198995,62769,15000,north_2_5,2,(0,14],0,5513.19709674312,0,1,0,1,1177.85714285714
north,north_2,117,H200160,65970,15000,north_2_5,2,(44,54],1,14565.7246928783,0,0,0,1,1177.85714285714
north,north_2,117,H201630,69147,15000,north_2_5,2,(74,112],0,16461.9706286652,0,1,0,1,1177.85714285714
north,north_2,117,H200110,65842,15000,north_2_5,1,(44,54],1,11891.5526579625,0,0,0,1,1177.85714285714
north,north_2,117,H198738,62048,15000,north_2_5,2,(24,34],1,26271.5521875328,0,0,0,1,1177.85714285714
north,north_2,117,H200413,66582,15000,north_2_5,2,(44,54],1,26285.4274352372,0,0,0,1,1177.85714285714
north,north_2,117,H201574,69051,15000,north_2_5,1,(44,54],1,7285.59446439719,0,0,0,1,1177.85714285714
north,north_2,117,H199474,64115,15000,north_2_5,2,(64,74],1,41306.520957867,0,0,0,1,1177.85714285714
north,north_2,117,H199429,63993,15000,north_2_5,2,(0,14],0,29192.6063304583,0,1,0,1,1177.85714285714
north,north_2,117,H201430,68806,15000,north_2_5,1,(54,64],1,42022.6733391861,0,0,0,1,1177.85714285714
north,north_2,117,H199227,63420,15000,north_2_5,1,(44,54],1,36335.2640656283,0,0,0,1,1177.85714285714
north,north_2,117,H201017,67988,15000,north_2_5,2,(34,44],1,17953.8388772798,0,0,0,1,1177.85714285714
north,north_2,117,H199712,64791,15000,north_2_5,2,(34,44],1,12181.5661296423,0,0,0,1,1177.85714285714
north,north_2,117,H199395,63894,15000,north_2_5,2,(0,14],0,41508.208120621,0,1,0,1,1177.85714285714
north,north_2,117,H200696,67260,15000,north_2_5,1,(0,14],0,28390.6871736831,0,1,0,1,1177.85714285714
north,north_2,117,H200308,66331,15000,north_2_5,2,(64,74],1,23895.5287494237,0,0,0,1,1177.85714285714
north,north_2,117,H200268,66240,15000,north_2_5,1,(44,54],1,18603.0570174481,0,0,0,1,1177.85714285714
north,north_2,117,H200029,65635,15000,north_2_5,2,(14,24],1,10336.972749281,0,0,0,1,1177.85714285714
north,north_2,120,H203883,76430,16000,north_2_6,1,(34,44],1,25820.343758167,0,0,0,1,265.090909090909
north,north_2,120,H204041,76846,16000,north_2_6,2,(34,44],1,20754.9530744898,0,0,0,1,265.090909090909
north,north_2,120,H203908,76502,16000,north_2_6,1,(74,112],0,32046.4455048002,0,1,0,1,265.090909090909
north,north_2,120,H203984,76703,16000,north_2_6,1,(34,44],1,12950.4340991982,0,0,0,1,265.090909090909
north,north_2,120,H204227,77226,16000,north_2_6,1,(64,74],1,38087.9627246194,0,0,0,1,265.090909090909
north,north_2,120,H203902,76484,16000,north_2_6,2,(74,112],0,6502.06622312233,0,1,0,1,265.090909090909
north,north_2,120,H204223,77218,16000,north_2_6,1,(44,54],1,37899.2462209954,0,0,0,1,265.090909090909
north,north_2,120,H203983,76699,16000,north_2_6,2,(34,44],1,12248.1656036637,0,0,0,1,265.090909090909
north,north_2,120,H203988,76711,16000,north_2_6,2,(54,64],1,19744.7975017208,0,0,0,1,265.090909090909
north,north_2,120,H204317,77352,16000,north_2_6,1,(74,112],0,30036.6108691726,0,1,0,1,265.090909090909
north,north_2,120,H204245,77254,16000,north_2_6,2,(34,44],1,15245.6242661605,0,0,0,1,265.090909090909
north,north_2,120,H204060,76889,16000,north_2_6,2,(44,54],1,28988.2181375796,0,0,0,1,265.090909090909
north,north_2,120,H204018,76797,16000,north_2_6,2,(44,54],1,27800.5757693967,0,0,0,1,265.090909090909
north,north_2,120,H203919,76528,16000,north_2_6,1,(44,54],1,20187.6136442808,0,0,0,1,265.090909090909
north,north_2,120,H204212,77203,16000,north_2_6,2,(24,34],1,19565.3894834896,0,0,0,1,265.090909090909
north,north_2,120,H204314,77349,16000,north_2_6,2,(34,44],1,20121.1260976397,0,0,0,1,265.090909090909
north,north_2,120,H204023,76808,16000,north_2_6,1,(74,112],0,15334.8734948671,0,1,0,1,265.090909090909
north,north_2,120,H204193,77168,16000,north_2_6,2,(44,54],1,14542.3855097281,0,0,0,1,265.090909090909
north,north_2,120,H203937,76577,16000,north_2_6,1,(34,44],1,3743.0434936811,0,0,0,1,265.090909090909
north,north_2,120,H204273,77303,16000,north_2_6,2,(64,74],1,28709.7618308074,0,0,0,1,265.090909090909
north,north_2,120,H203936,76574,16000,north_2_6,1,(54,64],1,40772.2179974949,0,0,0,1,265.090909090909
north,north_2,120,H203934,76568,16000,north_2_6,2,(64,74],1,22132.135376527,0,0,0,1,265.090909090909
north,north_2,121,H205008,79256,14000,north_2_4,2,(44,54],1,17830.4200255176,0,0,1,0,381.512195121951
north,north_2,121,H206209,82455,14000,north_2_4,1,(54,64],1,32591.5335352722,0,0,1,0,381.512195121951
north,north_2,121,H206106,82203,14000,north_2_4,1,(14,24],1,16995.4120019567,0,0,1,0,381.512195121951
north,north_2,121,H210347,91519,14000,north_2_4,2,(64,74],1,14232.6288381127,0,0,1,0,381.512195121951
north,north_2,121,H206092,82173,14000,north_2_4,2,(34,44],1,20262.0472475633,0,0,1,0,381.512195121951
north,north_2,121,H207111,84718,14000,north_2_4,2,(24,34],1,23874.5037383614,0,0,1,0,381.512195121951
north,north_2,121,H206695,83699,14000,north_2_4,2,(34,44],1,31220.9464699848,0,0,1,0,381.512195121951
north,north_2,121,H205183,79718,14000,north_2_4,1,(0,14],0,14083.8080850201,0,1,1,0,381.512195121951
north,north_2,121,H211327,92897,14000,north_2_4,2,(74,112],0,14332.8379966127,0,1,1,0,381.512195121951
north,north_2,121,H206242,82533,14000,north_2_4,1,(44,54],0,2939.28491720048,1,0,1,0,381.512195121951
north,north_2,121,H207577,85884,14000,north_2_4,2,(24,34],1,121604.474354617,0,0,1,0,381.512195121951
north,north_2,121,H204661,78302,14000,north_2_4,2,(0,14],0,25340.1842223167,0,1,1,0,381.512195121951
north,north_2,121,H206756,83845,14000,north_2_4,2,(14,24],1,15609.2607477298,0,0,1,0,381.512195121951
north,north_2,121,H206792,83929,14000,north_2_4,2,(64,74],1,12994.5859784144,0,0,1,0,381.512195121951
north,north_2,121,H204653,78277,14000,north_2_4,1,(0,14],0,44033.1094417312,0,1,1,0,381.512195121951
north,north_2,121,H206974,84394,14000,north_2_4,2,(74,112],0,20852.2951538216,0,1,1,0,381.512195121951
north,north_2,121,H207267,85104,14000,north_2_4,1,(44,54],1,10619.4178717763,0,0,1,0,381.512195121951
north,north_2,121,H206003,81934,14000,north_2_4,1,(74,112],0,3645.67912329817,0,1,1,0,381.512195121951
north,north_2,121,H209285,89603,14000,north_2_4,2,(64,74],1,21659.6238634568,0,0,1,0,381.512195121951
north,north_2,121,H206024,81989,14000,north_2_4,2,(74,112],0,60148.5899556274,0,1,1,0,381.512195121951
north,north_2,121,H205461,80483,14000,north_2_4,2,(54,64],1,79165.8825779935,0,0,1,0,381.512195121951
north,north_2,121,H205462,80486,14000,north_2_4,2,(14,24],1,7610.19341710636,0,0,1,0,381.512195121951
north,north_2,121,H208205,87301,14000,north_2_4,2,(74,112],0,25396.7486958966,0,1,1,0,381.512195121951
north,north_2,121,H209430,89878,14000,north_2_4,2,(74,112],0,13142.6932563821,0,1,1,0,381.512195121951
north,north_2,121,H209675,90340,14000,north_2_4,2,(54,64],1,18044.1171399921,0,0,1,0,381.512195121951
north,north_2,121,H209596,90199,14000,north_2_4,2,(44,54],1,55741.1366706688,0,0,1,0,381.512195121951
north,north_2,121,H210004,90919,14000,north_2_4,1,(34,44],1,12433.9305068156,0,0,1,0,381.512195121951
north,north_2,121,H208428,87809,14000,north_2_4,2,(54,64],1,188425.75170952,0,0,1,0,381.512195121951
north,north_2,121,H211148,92691,14000,north_2_4,2,(24,34],0,0,1,0,1,0,381.512195121951
north,north_2,121,H209862,90662,14000,north_2_4,1,(14,24],1,29618.3317717563,0,0,1,0,381.512195121951
north,north_2,121,H211127,92666,14000,north_2_4,1,(34,44],1,17256.3551054257,0,0,1,0,381.512195121951
north,north_2,121,H210533,91826,14000,north_2_4,2,(34,44],1,25608.8838659513,0,0,1,0,381.512195121951
north,north_2,121,H209190,89410,14000,north_2_4,1,(24,34],1,16958.8462253958,0,0,1,0,381.512195121951
north,north_2,121,H207626,85994,14000,north_2_4,2,(74,112],0,18038.7243958655,0,1,1,0,381.512195121951
north,north_2,121,H210611,91943,14000,north_2_4,1,(64,74],1,20309.7871176499,0,0,1,0,381.512195121951
north,north_2,121,H208283,87466,14000,north_2_4,1,(34,44],1,20176.405782863,0,0,1,0,381.512195121951
north,north_2,121,H207629,85998,14000,north_2_4,2,(74,112],0,44576.8365312593,0,1,1,0,381.512195121951
north,north_2,121,H207334,85274,14000,north_2_4,1,(34,44],1,21181.7762873589,0,0,1,0,381.512195121951
north,north_2,121,H205673,81051,14000,north_2_4,2,(24,34],1,18773.6408048131,0,0,1,0,381.512195121951
north,north_2,121,H205640,80946,14000,north_2_4,2,(54,64],1,117106.761695774,0,0,1,0,381.512195121951
north,north_2,121,H208336,87596,14000,north_2_4,2,(54,64],1,19619.0010798235,0,0,1,0,381.512195121951
north,north_2,134,H222911,132893,16000,north_2_6,1,(44,54],0,7345.76586779633,1,0,0,1,267.826086956522
north,north_2,134,H223002,133111,16000,north_2_6,2,(14,24],1,791.438215924009,0,0,0,1,267.826086956522
north,north_2,134,H223059,133247,16000,north_2_6,1,(34,44],1,11933.9289189094,0,0,0,1,267.826086956522
north,north_2,134,H223195,133474,16000,north_2_6,2,(64,74],1,27244.6196096929,0,0,0,1,267.826086956522
north,north_2,134,H223186,133463,16000,north_2_6,1,(64,74],1,29164.0282597697,0,0,0,1,267.826086956522
north,north_2,134,H222951,133000,16000,north_2_6,2,(0,14],0,5613.99719619807,0,1,0,1,267.826086956522
north,north_2,134,H222920,132913,16000,north_2_6,1,(54,64],1,17622.7715585865,0,0,0,1,267.826086956522
north,north_2,134,H222908,132883,16000,north_2_6,2,(44,54],1,17872.6189813861,0,0,0,1,267.826086956522
north,north_2,134,H222989,133081,16000,north_2_6,1,(74,112],0,14682.684834718,0,1,0,1,267.826086956522
north,north_2,134,H223039,133207,16000,north_2_6,1,(74,112],0,14607.5850968161,0,1,0,1,267.826086956522
north,north_2,134,H222953,133007,16000,north_2_6,1,(64,74],1,11079.0695006409,0,0,0,1,267.826086956522
north,north_2,134,H222958,133017,16000,north_2_6,1,(64,74],1,27539.0989121054,0,0,0,1,267.826086956522
north,north_2,134,H222920,132914,16000,north_2_6,2,(44,54],1,17622.7715585865,0,0,0,1,267.826086956522
north,north_2,134,H223130,133377,16000,north_2_6,1,(64,74],1,15863.2386420237,0,0,0,1,267.826086956522
north,north_2,134,H223011,133129,16000,north_2_6,1,(14,24],1,12729.2080524972,0,0,0,1,267.826086956522
north,north_2,134,H223014,133138,16000,north_2_6,1,(24,34],1,16120.2312495848,0,0,0,1,267.826086956522
north,north_2,134,H223016,133144,16000,north_2_6,1,(44,54],1,31836.4375856911,0,0,0,1,267.826086956522
north,north_2,134,H223098,133322,16000,north_2_6,2,(74,112],0,22831.4626896889,0,1,0,1,267.826086956522
north,north_2,134,H223091,133312,16000,north_2_6,1,(44,54],1,17594.3115234262,0,0,0,1,267.826086956522
north,north_2,134,H223125,133369,16000,north_2_6,1,(34,44],1,14389.8814714725,0,0,0,1,267.826086956522
north,north_2,134,H223132,133382,16000,north_2_6,2,(24,34],1,21593.6740368005,0,0,0,1,267.826086956522
north,north_2,134,H222977,133053,16000,north_2_6,2,(74,112],0,18040.3313990472,0,1,0,1,267.826086956522
north,north_2,134,H223023,133159,16000,north_2_6,1,(54,64],1,25290.1308302489,0,0,0,1,267.826086956522
north,north_2,139,H225902,139439,16000,north_2_6,2,(44,54],1,28310.616933714,0,0,0,1,267.32
north,north_2,139,H226345,140537,16000,north_2_6,2,(14,24],1,13753.5446276484,0,0,0,1,267.32
north,north_2,139,H226351,140549,16000,north_2_6,2,(24,34],1,23852.0292423646,0,0,0,1,267.32
north,north_2,139,H226433,140694,16000,north_2_6,2,(64,74],1,38910.7009792948,0,0,0,1,267.32
north,north_2,139,H226224,140287,16000,north_2_6,1,(14,24],1,17788.5953381555,0,0,0,1,267.32
north,north_2,139,H225960,139597,16000,north_2_6,2,(34,44],1,26848.2533530397,0,0,0,1,267.32
north,north_2,139,H226588,140938,16000,north_2_6,1,(24,34],1,22077.2740493491,0,0,0,1,267.32
north,north_2,139,H225919,139478,16000,north_2_6,1,(64,74],1,27641.3684382421,0,0,0,1,267.32
north,north_2,139,H226117,140017,16000,north_2_6,1,(34,44],1,23798.6101670497,0,0,0,1,267.32
north,north_2,139,H226543,140882,16000,north_2_6,1,(44,54],0,1468.81851492121,1,0,0,1,267.32
north,north_2,139,H226315,140480,16000,north_2_6,2,(14,24],1,9366.52718001265,0,0,0,1,267.32
north,north_2,139,H225944,139557,16000,north_2_6,2,(0,14],0,43716.5073644281,0,1,0,1,267.32
north,north_2,139,H226085,139935,16000,north_2_6,1,(0,14],0,23114.2767464198,0,1,0,1,267.32
north,north_2,139,H225870,139356,16000,north_2_6,1,(34,44],1,19740.7472343942,0,0,0,1,267.32
north,north_2,139,H226388,140623,16000,north_2_6,1,(64,74],1,18903.8992963918,0,0,0,1,267.32
north,north_2,139,H226391,140628,16000,north_2_6,2,(34,44],1,23445.2240106416,0,0,0,1,267.32
north,north_2,139,H226264,140367,16000,north_2_6,2,(74,112],0,21359.9779921163,0,1,0,1,267.32
north,north_2,139,H226001,139712,16000,north_2_6,2,(24,34],1,15726.9024029411,0,0,0,1,267.32
north,north_2,139,H226131,140052,16000,north_2_6,2,(54,64],1,33584.8725582693,0,0,0,1,267.32
north,north_2,139,H226134,140064,16000,north_2_6,1,(0,14],0,17021.4544376197,0,1,0,1,267.32
north,north_2,139,H226450,140727,16000,north_2_6,2,(34,44],1,24461.4724868361,0,0,0,1,267.32
north,north_2,139,H226127,140042,16000,north_2_6,1,(34,44],1,19186.925321804,0,0,0,1,267.32
north,north_2,139,H226017,139748,16000,north_2_6,2,(74,112],0,29044.6754591649,0,1,0,1,267.32
north,north_2,139,H226450,140728,16000,north_2_6,1,(34,44],1,24461.4724868361,0,0,0,1,267.32
north,north_2,139,H226064,139876,16000,north_2_6,2,(14,24],1,5841.64219820103,0,0,0,1,267.32
north,north_2,141,H227134,142583,16000,north_2_6,1,(14,24],1,18325.509747899,0,0,0,1,271.32
north,north_2,141,H227085,142465,16000,north_2_6,2,(34,44],1,24418.8506031993,0,0,0,1,271.32
north,north_2,141,H227455,143301,16000,north_2_6,2,(0,14],0,12304.7381412256,0,1,0,1,271.32
north,north_2,141,H227086,142469,16000,north_2_6,1,(44,54],1,5377.18591393351,0,0,0,1,271.32
north,north_2,141,H227109,142524,16000,north_2_6,1,(64,74],1,15608.4654312981,0,0,0,1,271.32
north,north_2,141,H227038,142329,16000,north_2_6,1,(34,44],1,19782.8636167107,0,0,0,1,271.32
north,north_2,141,H227321,143039,16000,north_2_6,1,(64,74],1,17371.1517329509,0,0,0,1,271.32
north,north_2,141,H227460,143308,16000,north_2_6,2,(74,112],0,11196.3507171908,0,1,0,1,271.32
north,north_2,141,H227341,143083,16000,north_2_6,2,(54,64],1,18950.760641425,0,0,0,1,271.32
north,north_2,141,H227343,143088,16000,north_2_6,2,(54,64],1,7558.2585888346,0,0,0,1,271.32
north,north_2,141,H226991,142204,16000,north_2_6,2,(34,44],1,11901.9529050644,0,0,0,1,271.32
north,north_2,141,H226928,142029,16000,north_2_6,1,(14,24],1,11701.3298806677,0,0,0,1,271.32
north,north_2,141,H227167,142680,16000,north_2_6,2,(74,112],0,26418.8745712142,0,1,0,1,271.32
north,north_2,141,H227222,142825,16000,north_2_6,2,(64,74],1,10655.5380896415,0,0,0,1,271.32
north,north_2,141,H226972,142154,16000,north_2_6,2,(24,34],1,19327.1205981356,0,0,0,1,271.32
north,north_2,141,H227030,142309,16000,north_2_6,2,(0,14],0,10098.0422891054,0,1,0,1,271.32
north,north_2,141,H227001,142229,16000,north_2_6,1,(64,74],1,19892.2412927618,0,0,0,1,271.32
north,north_2,141,H227353,143114,16000,north_2_6,2,(74,112],0,10724.895378905,0,1,0,1,271.32
north,north_2,141,H227198,142767,16000,north_2_6,2,(34,44],1,11114.7682126207,0,0,0,1,271.32
north,north_2,141,H227362,143137,16000,north_2_6,1,(14,24],1,22285.5187287506,0,0,0,1,271.32
north,north_2,141,H227400,143205,16000,north_2_6,1,(54,64],1,96069.341208637,0,0,0,1,271.32
